modelo,params,T_dias,T_horas,MAPE,MAE,RMSE,MSE,R2,LjungBox_p
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",14,336,109589859852527.73,0.6130567005587615,0.7686535381539799,0.6314181002106807,0.35024993082672046,0.3084954703508177
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",14,336,107875633014216.7,0.6080521433580719,0.7630821631012804,0.6228981543462456,0.3589102114628462,0.30973987835382594
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",14,336,109589859852527.73,0.6130567005587615,0.7686535381539799,0.6314181002106807,0.35024993082672046,0.3084954703508177
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",14,336,107875633014216.7,0.6080521433580719,0.7630821631012804,0.6228981543462456,0.3589102114628462,0.30973987835382594
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",14,336,109589859852527.73,0.6130567005587615,0.7686535381539799,0.6314181002106807,0.35024993082672046,0.3084954703508177
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",14,336,107875633014216.7,0.6080521433580719,0.7630821631012804,0.6228981543462456,0.3589102114628462,0.30973987835382594
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",14,336,109589859852527.73,0.6130567005587615,0.7686535381539799,0.6314181002106807,0.35024993082672046,0.3084954703508177
Kneighboors,"{'n_neighbors': 5, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",14,336,107875633014216.7,0.6080521433580719,0.7630821631012804,0.6228981543462456,0.3589102114628462,0.30973987835382594
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",14,336,119157997972645.39,0.6160348538975909,0.7682095594966878,0.6329164468260512,0.3552806333696161,0.273532544572089
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",14,336,116442560215878.69,0.606733180637898,0.7578092344065835,0.616261369620953,0.37215652165913926,0.27937267742306365
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",14,336,119157997972645.39,0.6160348538975909,0.7682095594966878,0.6329164468260512,0.3552806333696161,0.273532544572089
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",14,336,116442560215878.69,0.606733180637898,0.7578092344065835,0.616261369620953,0.37215652165913926,0.27937267742306365
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",14,336,119157997972645.39,0.6160348538975909,0.7682095594966878,0.6329164468260512,0.3552806333696161,0.273532544572089
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",14,336,116442560215878.69,0.606733180637898,0.7578092344065835,0.616261369620953,0.37215652165913926,0.27937267742306365
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",14,336,119157997972645.39,0.6160348538975909,0.7682095594966878,0.6329164468260512,0.3552806333696161,0.273532544572089
Kneighboors,"{'n_neighbors': 10, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",14,336,116442560215878.69,0.606733180637898,0.7578092344065835,0.616261369620953,0.37215652165913926,0.27937267742306365
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",14,336,125873141275234.75,0.6285078318219292,0.781398003830667,0.6564546914598027,0.3339631221915032,0.25757221069861336
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'ball_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",14,336,122495824357249.95,0.6160315436615591,0.7674432516781788,0.6333146222788163,0.3574556447220085,0.26413107118720264
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",14,336,125873141275234.75,0.6285078318219292,0.781398003830667,0.6564546914598027,0.3339631221915032,0.25757221069861336
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'ball_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",14,336,122495824357249.95,0.6160315436615591,0.7674432516781788,0.6333146222788163,0.3574556447220085,0.26413107118720264
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'uniform'}",14,336,125873141275234.75,0.6285078318219292,0.781398003830667,0.6564546914598027,0.3339631221915032,0.25757221069861336
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'kd_tree', 'leaf_size': 30, 'n_jobs': -1, 'weights': 'distance'}",14,336,122495824357249.95,0.6160315436615591,0.7674432516781788,0.6333146222788163,0.3574556447220085,0.26413107118720264
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'uniform'}",14,336,125873141275234.75,0.6285078318219292,0.781398003830667,0.6564546914598027,0.3339631221915032,0.25757221069861336
Kneighboors,"{'n_neighbors': 15, 'algorithm': 'kd_tree', 'leaf_size': 60, 'n_jobs': -1, 'weights': 'distance'}",14,336,122495824357249.95,0.6160315436615591,0.7674432516781788,0.6333146222788163,0.3574556447220085,0.26413107118720264
SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'rbf'}",14,336,156526551120537.84,0.6365968109269882,0.8007006960934949,0.7006425227824606,0.3161613924465898,0.22488156234297368
SVR,"{'C': 0.1, 'epsilon': 0.01, 'kernel': 'linear'}",14,336,76525890392614.25,0.46577569765665083,0.6176877439616095,0.7291862460335379,0.32606668207449635,0.4495334388541821
SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'rbf'}",14,336,157035548057538.7,0.6375547085806429,0.8017421688541865,0.702551538920859,0.31447034744810437,0.22413067298118097
SVR,"{'C': 0.1, 'epsilon': 0.1, 'kernel': 'linear'}",14,336,76472456450542.27,0.46486378052076993,0.6158839805316965,0.7127137510820347,0.3329365116599635,0.45035860584095383
SVR,"{'C': 0.1, 'epsilon': 0.2, 'kernel': 'rbf'}",14,336,158482165969955.12,0.6419136087262484,0.8063806545312012,0.7103091887016684,0.30663155426240063,0.2210456830509993
SVR,"{'C': 0.1, 'epsilon': 0.2, 'kernel': 'linear'}",14,336,75698988833584.27,0.46448380385138427,0.6134391695701229,0.663643879144049,0.37439129063523197,0.4500583354933422
SVR,"{'C': 1.0, 'epsilon': 0.01, 'kernel': 'rbf'}",14,336,101608383060720.27,0.5089077543107876,0.6521129854349988,0.461296185058759,0.5381060082282595,0.35842047349842876
SVR,"{'C': 1.0, 'epsilon': 0.01, 'kernel': 'linear'}",14,336,72667320972746.83,0.4648307644881752,0.6219602014881955,0.846586016616604,0.2543045653980534,0.45122678967411645
SVR,"{'C': 1.0, 'epsilon': 0.1, 'kernel': 'rbf'}",14,336,101884199846973.88,0.5073520023045696,0.6502451705546292,0.45893825748694017,0.5407095131677769,0.35915426980459164
SVR,"{'C': 1.0, 'epsilon': 0.1, 'kernel': 'linear'}",14,336,72343189626791.52,0.4642624802445913,0.6217160467088119,0.884907034928202,0.20149988289479198,0.4518171649843649
SVR,"{'C': 1.0, 'epsilon': 0.2, 'kernel': 'rbf'}",14,336,102707023616429.2,0.5070371275064842,0.6493904426495014,0.4579096431287922,0.5421928265220548,0.35943919627678994
SVR,"{'C': 1.0, 'epsilon': 0.2, 'kernel': 'linear'}",14,336,71381133275775.2,0.4640116602778646,0.62118683409818,0.9349321422820999,0.1569431481206205,0.4524706158721721
SVR,"{'C': 10, 'epsilon': 0.01, 'kernel': 'rbf'}",14,336,86961767963842.33,0.5367232175894887,0.6885783376100487,0.5165047864223218,0.4705685114528011,0.34378525187994646
SVR,"{'C': 10, 'epsilon': 0.01, 'kernel': 'linear'}",14,336,72192190203019.22,0.46668334881744217,0.6265517782495873,0.9326794900217624,0.2042620946257873,0.45146294986460317
SVR,"{'C': 10, 'epsilon': 0.1, 'kernel': 'rbf'}",14,336,86930288999881.9,0.5284370145747378,0.6784293362400035,0.5013380305787847,0.48702636715546094,0.34973500256446677
SVR,"{'C': 10, 'epsilon': 0.1, 'kernel': 'linear'}",14,336,71762000773483.16,0.465596511476575,0.6249345205963557,0.9433141230634725,0.16380156461592305,0.4514584189242695
SVR,"{'C': 10, 'epsilon': 0.2, 'kernel': 'rbf'}",14,336,87620570661199.8,0.5219287534991846,0.6702815823849029,0.4894037483310825,0.4997689227736096,0.3543763627304684
SVR,"{'C': 10, 'epsilon': 0.2, 'kernel': 'linear'}",14,336,70701485062959.03,0.46563920442802476,0.6251907511457947,1.0299225155078748,0.06390683394525089,0.45353979255987975
